Datum;BundeslandID;Name;BestaetigteFaelleBundeslaender;Todesfaelle;Genesen;Hospitalisierung;Intensivstation;Testungen;TestungenPCR;TestungenAntigen
2022-04-10T09:30:00+02:00;6;Steiermark;521549;2847;503044;413;36;20480125;5451651;15028474
2022-04-10T09:30:00+02:00;7;Tirol;343650;922;335906;156;12;9408928;3664094;5744834
2022-04-10T09:30:00+02:00;8;Vorarlberg;194444;531;185144;81;5;6977640;1484533;5493107
2022-04-10T09:30:00+02:00;9;Wien;828886;3327;760177;683;62;59879684;52370398;7509286
2022-04-10T09:30:00+02:00;10;Österreich;3987385;16226;3779116;2495;191;179365755;87467041;91898714
2022-04-11T09:30:00+02:00;1;Burgenland;107688;533;101165;151;14;5059645;1551177;3508468
2022-04-11T09:30:00+02:00;2;Kärnten;235410;1256;227293;155;13;6495086;1454201;5040885
2022-04-11T09:30:00+02:00;3;Niederösterreich;748250;3156;697404;500;30;36757348;12505653;24251695
2022-04-11T09:30:00+02:00;4;Oberösterreich;730107;2750;705874;294;15;23852590;6055636;17796954
2022-04-11T09:30:00+02:00;5;Salzburg;282135;912;275081;82;6;10483628;2954723;7528905
2022-04-11T09:30:00+02:00;6;Steiermark;521895;2849;505272;413;36;20483667;5454421;15029246
2022-04-11T09:30:00+02:00;7;Tirol;344008;922;336900;156;12;9411351;3666517;5744834
2022-04-11T09:30:00+02:00;8;Vorarlberg;194816;531;185766;79;6;6980415;1486345;5494070
2022-04-11T09:30:00+02:00;9;Wien;831109;3333;765184;680;74;59942102;52429994;7512108
2022-04-11T09:30:00+02:00;10;Österreich;3995418;16242;3799939;2497;206;179465832;87558667;91907165
2022-04-12T09:30:00+02:00;1;Burgenland;107992;533;101852;136;11;5061737;1552287;3509450
2022-04-12T09:30:00+02:00;2;Kärnten;235686;1256;228406;133;10;6499434;1456609;5042825
2022-04-12T09:30:00+02:00;3;Niederösterreich;750226;3167;701914;508;33;36777411;12521809;24255602
2022-04-12T09:30:00+02:00;4;Oberösterreich;731584;2759;708648;293;15;23924081;6061862;17862219
2022-04-12T09:30:00+02:00;5;Salzburg;282587;917;275930;89;5;10486997;2957789;7529208
2022-04-12T09:30:00+02:00;6;Steiermark;522954;2856;506858;403;30;20490220;5459284;15030936
2022-04-12T09:30:00+02:00;7;Tirol;344669;923;337783;152;12;9417268;3672434;5744834
2022-04-12T09:30:00+02:00;8;Vorarlberg;195166;533;186459;74;5;6983678;1487814;5495864
2022-04-12T09:30:00+02:00;9;Wien;833205;3342;771388;709;71;60026534;52511459;7515075
2022-04-12T09:30:00+02:00;10;Österreich;4004069;16286;3819238;2487;192;179667360;87681347;91986013
2022-04-13T09:30:00+02:00;1;Burgenland;108411;535;102247;135;12;5067417;1557094;3510323
2022-04-13T09:30:00+02:00;2;Kärnten;236066;1260;229219;137;13;6504141;1458230;5045911
2022-04-13T09:30:00+02:00;3;Niederösterreich;753321;3174;706110;463;30;36795949;12537299;24258650
2022-04-13T09:30:00+02:00;4;Oberösterreich;733483;2763;711071;268;15;23933679;6066070;17867609
2022-04-13T09:30:00+02:00;5;Salzburg;283100;920;276763;92;4;10490213;2960457;7529756
2022-04-13T09:30:00+02:00;6;Steiermark;524217;2866;509052;372;32;20520780;5470368;15050412
2022-04-13T09:30:00+02:00;7;Tirol;345205;925;338619;133;10;9421562;3676728;5744834
2022-04-13T09:30:00+02:00;8;Vorarlberg;195824;533;187111;75;5;6987006;1489787;5497219
2022-04-13T09:30:00+02:00;9;Wien;836913;3348;779315;675;69;60132565;52614904;7517661
2022-04-13T09:30:00+02:00;10;Österreich;4016540;16324;3839507;2337;190;179853312;87830937;92022375
2022-04-14T09:30:00+02:00;1;Burgenland;108828;536;102772;135;12;5073181;1562227;3510954
2022-04-14T09:30:00+02:00;2;Kärnten;236617;1268;230145;123;11;6506919;1460120;5046799
2022-04-14T09:30:00+02:00;3;Niederösterreich;755817;3182;710135;437;26;36915253;12551969;24363284
2022-04-14T09:30:00+02:00;4;Oberösterreich;735044;2771;713245;245;18;23959271;6070438;17888833
2022-04-14T09:30:00+02:00;5;Salzburg;283590;920;277421;84;4;10493197;2962924;7530273
2022-04-14T09:30:00+02:00;6;Steiermark;525241;2870;510901;329;37;20529702;5477928;15051774
2022-04-14T09:30:00+02:00;7;Tirol;345781;925;339436;130;8;9425870;3681036;5744834
2022-04-14T09:30:00+02:00;8;Vorarlberg;196355;533;187693;62;3;6989982;1491319;5498663
2022-04-14T09:30:00+02:00;9;Wien;839750;3354;785282;672;68;60222322;52702247;7520075
2022-04-14T09:30:00+02:00;10;Österreich;4027023;16359;3857030;2206;187;180115697;87960208;92155489
2022-04-15T09:30:00+02:00;1;Burgenland;109185;536;103118;119;11;5076783;1565266;3511517
2022-04-15T09:30:00+02:00;2;Kärnten;237025;1270;230750;119;10;6508693;1461628;5047065
2022-04-15T09:30:00+02:00;3;Niederösterreich;758213;3191;713836;427;25;36929021;12563041;24365980
2022-04-15T09:30:00+02:00;4;Oberösterreich;736556;2771;715820;232;17;23966620;6075994;17890626
2022-04-15T09:30:00+02:00;5;Salzburg;283996;924;278182;74;4;10496102;2965316;7530786
2022-04-15T09:30:00+02:00;6;Steiermark;526408;2878;512679;300;33;20539158;5486133;15053025
2022-04-15T09:30:00+02:00;7;Tirol;346255;926;340126;115;7;9429665;3684831;5744834
2022-04-15T09:30:00+02:00;8;Vorarlberg;196757;536;188147;60;4;6992622;1492725;5499897
2022-04-15T09:30:00+02:00;9;Wien;842418;3358;790832;650;63;60306678;52784867;7521811
2022-04-15T09:30:00+02:00;10;Österreich;4036813;16390;3873490;2086;174;180245342;88079801;92165541
2022-04-16T09:30:00+02:00;1;Burgenland;109568;537;103633;110;10;5078787;1566397;3512390
2022-04-16T09:30:00+02:00;2;Kärnten;237461;1272;231431;94;10;6510219;1463140;5047079
2022-04-16T09:30:00+02:00;3;Niederösterreich;760699;3197;718479;411;27;37050326;12630790;24419536
2022-04-16T09:30:00+02:00;4;Oberösterreich;738042;2772;718787;232;17;23972845;6080336;17892509
2022-04-16T09:30:00+02:00;5;Salzburg;284403;924;279044;76;2;10499094;2967878;7531216
2022-04-16T09:30:00+02:00;6;Steiermark;527368;2881;514537;283;34;20548514;5494219;15054295
2022-04-16T09:30:00+02:00;7;Tirol;346631;926;340807;105;5;9433563;3688729;5744834
2022-04-16T09:30:00+02:00;8;Vorarlberg;197041;536;188850;60;4;6994897;1493982;5500915
2022-04-16T09:30:00+02:00;9;Wien;844596;3362;795151;623;51;60383700;52860268;7523432
2022-04-16T09:30:00+02:00;10;Österreich;4045809;16407;3890719;1984;160;180471945;88245739;92226206
2022-04-17T09:30:00+02:00;1;Burgenland;109933;538;104214;110;10;5084838;1572321;3512517
2022-04-17T09:30:00+02:00;2;Kärnten;237859;1273;232072;102;10;6510880;1463801;5047079
2022-04-17T09:30:00+02:00;3;Niederösterreich;762688;3204;721959;368;29;37061076;12641096;24419980
2022-04-17T09:30:00+02:00;4;Oberösterreich;739160;2775;720996;232;17;23978414;6084504;17893910
2022-04-17T09:30:00+02:00;5;Salzburg;284703;924;279588;76;2;10501617;2969990;7531627
2022-04-17T09:30:00+02:00;6;Steiermark;528153;2881;515274;283;34;20558143;5503043;15055100
2022-04-17T09:30:00+02:00;7;Tirol;346983;926;341588;105;5;9436985;3692151;5744834
2022-04-17T09:30:00+02:00;8;Vorarlberg;197302;536;189584;60;4;6996893;1495378;5501515
2022-04-17T09:30:00+02:00;9;Wien;846436;3363;799015;559;50;60449316;52924300;7525016
2022-04-17T09:30:00+02:00;10;Österreich;4053217;16420;3904290;1885;161;180578162;88346584;92231578
2022-04-18T09:30:00+02:00;1;Burgenland;110213;538;104675;110;10;5088442;1575584;3512858
2022-04-18T09:30:00+02:00;2;Kärnten;238269;1273;232773;95;10;6511412;1464333;5047079
2022-04-18T09:30:00+02:00;3;Niederösterreich;764349;3210;725352;363;25;37069614;12649189;24420425
2022-04-18T09:30:00+02:00;4;Oberösterreich;740035;2777;722915;232;17;23984049;6088427;17895622
2022-04-18T09:30:00+02:00;5;Salzburg;285003;924;279979;76;2;10503285;2971246;7532039
2022-04-18T09:30:00+02:00;6;Steiermark;528573;2883;517597;283;34;20561157;5505419;15055738
2022-04-18T09:30:00+02:00;7;Tirol;347248;926;342170;105;5;9438678;3693844;5744834
2022-04-18T09:30:00+02:00;8;Vorarlberg;197676;536;190564;60;4;6998698;1496644;5502054
2022-04-18T09:30:00+02:00;9;Wien;848078;3364;802404;584;47;60502599;52975918;7526681
2022-04-18T09:30:00+02:00;10;Österreich;4059444;16431;3918429;1898;154;180657934;88420604;92237330
2022-04-19T09:30:00+02:00;1;Burgenland;110395;538;105078;110;10;5090456;1577339;3513117
2022-04-19T09:30:00+02:00;2;Kärnten;238462;1273;233281;98;6;6512585;1465506;5047079
2022-04-19T09:30:00+02:00;3;Niederösterreich;765708;3213;728195;373;30;37078182;12657282;24420900
2022-04-19T09:30:00+02:00;4;Oberösterreich;740703;2777;724334;196;11;23991410;6093174;17898236
2022-04-19T09:30:00+02:00;5;Salzburg;285349;925;280460;76;2;10505154;2972628;7532526
2022-04-19T09:30:00+02:00;6;Steiermark;528900;2884;518560;283;34;20566463;5509728;15056735
2022-04-19T09:30:00+02:00;7;Tirol;347578;926;342958;105;5;9440846;3696012;5744834
2022-04-19T09:30:00+02:00;8;Vorarlberg;197924;536;191415;56;4;7000402;1497522;5502880
2022-04-19T09:30:00+02:00;9;Wien;849820;3367;806197;591;45;60574346;53045442;7528904
2022-04-19T09:30:00+02:00;10;Österreich;4064839;16439;3930478;1882;147;180759844;88514633;92245211
2022-04-20T09:30:00+02:00;1;Burgenland;110646;538;105418;109;11;5093745;1579960;3513785
2022-04-20T09:30:00+02:00;2;Kärnten;238812;1275;233828;88;5;6518260;1467830;5050430
2022-04-20T09:30:00+02:00;3;Niederösterreich;767464;3220;731436;389;25;37098722;12669242;24429480
2022-04-20T09:30:00+02:00;4;Oberösterreich;741680;2784;726102;179;9;24002901;6097545;17905356
2022-04-20T09:30:00+02:00;5;Salzburg;285777;928;281280;69;3;10508889;2975679;7533210
2022-04-20T09:30:00+02:00;6;Steiermark;529714;2889;519905;251;21;20583230;5515805;15067425
2022-04-20T09:30:00+02:00;7;Tirol;348202;928;343413;91;6;9445864;3701030;5744834
2022-04-20T09:30:00+02:00;8;Vorarlberg;198231;536;192573;52;6;7003185;1498447;5504738
2022-04-20T09:30:00+02:00;9;Wien;851884;3372;811179;653;52;60753001;53222153;7530848
2022-04-20T09:30:00+02:00;10;Österreich;4072410;16470;3945134;1876;138;181007797;88727691;92280106
2022-04-21T09:30:00+02:00;1;Burgenland;112217;538;107116;100;11;5103592;1587666;3515926
2022-04-21T09:30:00+02:00;2;Kärnten;239175;1597;234129;84;4;6524096;1470006;5054090
2022-04-21T09:30:00+02:00;3;Niederösterreich;769984;3228;734053;356;22;37219322;12727357;24491965
2022-04-21T09:30:00+02:00;4;Oberösterreich;743346;2788;727437;160;4;24022269;6100328;17921941
2022-04-21T09:30:00+02:00;5;Salzburg;286302;1118;281640;70;3;10511659;2978003;7533656
2022-04-21T09:30:00+02:00;6;Steiermark;530979;2922;520818;217;23;20594417;5525604;15068813
2022-04-21T09:30:00+02:00;7;Tirol;348667;928;343873;89;6;9449715;3704881;5744834
2022-04-21T09:30:00+02:00;8;Vorarlberg;198740;538;193661;49;6;7006195;1500092;5506103
2022-04-21T09:30:00+02:00;9;Wien;854948;3400;815635;583;51;60920825;53389015;7531810
2022-04-21T09:30:00+02:00;10;Österreich;4084358;17057;3958362;1704;130;181352090;88982952;92369138
2022-04-22T09:30:00+02:00;1;Burgenland;112593;540;107715;105;10;5107503;1591121;3516382
2022-04-22T09:30:00+02:00;2;Kärnten;239820;1604;234520;85;4;6525667;1471364;5054303
2022-04-22T09:30:00+02:00;3;Niederösterreich;772105;3238;736608;336;25;37342949;12845654;24497295
2022-04-22T09:30:00+02:00;4;Oberösterreich;744580;2794;728891;152;6;24028468;6104798;17923670
2022-04-22T09:30:00+02:00;5;Salzburg;286663;1117;282043;61;3;10514044;2979976;7534068
2022-04-22T09:30:00+02:00;6;Steiermark;531748;3341;521248;197;22;20603530;5533504;15070026
2022-04-22T09:30:00+02:00;7;Tirol;349027;928;344351;88;5;9452915;3708081;5744834
2022-04-22T09:30:00+02:00;8;Vorarlberg;198975;538;194678;49;6;7008586;1501063;5507523
2022-04-22T09:30:00+02:00;9;Wien;857002;3916;817756;558;46;61027430;53494765;7532665
2022-04-22T09:30:00+02:00;10;Österreich;4092513;18016;3967810;1627;127;181611092;89230326;92380766
2022-04-23T09:30:00+02:00;1;Burgenland;112962;542;108290;100;11;5112133;1594876;3517257
2022-04-23T09:30:00+02:00;2;Kärnten;240176;1605;235034;78;4;6526910;1472397;5054513
2022-04-23T09:30:00+02:00;3;Niederösterreich;773757;3240;739435;334;24;37355298;12854730;24500568
2022-04-23T09:30:00+02:00;4;Oberösterreich;745597;2798;730302;152;6;24034483;6109047;17925436
2022-04-23T09:30:00+02:00;5;Salzburg;286928;1117;282419;58;3;10516294;2981804;7534490
2022-04-23T09:30:00+02:00;6;Steiermark;532471;3345;522277;185;16;20611051;5539851;15071200
2022-04-23T09:30:00+02:00;7;Tirol;349367;929;344824;85;3;9456058;3711224;5744834
2022-04-23T09:30:00+02:00;8;Vorarlberg;199364;539;195459;48;3;7010916;1502205;5508711
2022-04-23T09:30:00+02:00;9;Wien;858427;3920;821523;539;51;61101167;53567534;7533633
2022-04-23T09:30:00+02:00;10;Österreich;4099049;18035;3979563;1575;121;181724310;89333668;92390642
2022-04-24T09:30:00+02:00;1;Burgenland;113207;542;108797;100;11;5115391;1597873;3517518
2022-04-24T09:30:00+02:00;2;Kärnten;240543;1605;235423;83;5;6527677;1473146;5054531
2022-04-24T09:30:00+02:00;3;Niederösterreich;775181;3243;741742;312;23;37366953;12865949;24501004
2022-04-24T09:30:00+02:00;4;Oberösterreich;746454;2800;731737;152;6;24039624;6112649;17926975
2022-04-24T09:30:00+02:00;5;Salzburg;287198;1117;282687;58;3;10518162;2983362;7534800
2022-04-24T09:30:00+02:00;6;Steiermark;533091;3347;523259;185;16;20618075;5546204;15071871
2022-04-24T09:30:00+02:00;7;Tirol;349603;929;345330;85;3;9458613;3713779;5744834
2022-04-24T09:30:00+02:00;8;Vorarlberg;199502;539;196253;48;3;7012055;1502861;5509194
2022-04-24T09:30:00+02:00;9;Wien;860080;3925;824632;500;51;61169184;53634866;7534318
2022-04-24T09:30:00+02:00;10;Österreich;4104859;18047;3989860;1518;121;181825734;89430689;92395045
2022-04-25T09:30:00+02:00;1;Burgenland;113412;542;109137;100;11;5118684;1601027;3517657
2022-04-25T09:30:00+02:00;2;Kärnten;240839;1605;235845;71;4;6528737;1474110;5054627
2022-04-25T09:30:00+02:00;3;Niederösterreich;776333;3244;744260;328;22;37374565;12873206;24501359
2022-04-25T09:30:00+02:00;4;Oberösterreich;747031;2803;733005;134;8;24044431;6116154;17928277
2022-04-25T09:30:00+02:00;5;Salzburg;287286;1117;282981;58;3;10519126;2984004;7535122
2022-04-25T09:30:00+02:00;6;Steiermark;533378;3347;524081;185;16;20620990;5548497;15072493
2022-04-25T09:30:00+02:00;7;Tirol;349807;929;345682;85;3;9460284;3715450;5744834
2022-04-25T09:30:00+02:00;8;Vorarlberg;199495;539;196936;36;2;7013417;1503617;5509800
2022-04-25T09:30:00+02:00;9;Wien;861389;3928;826851;499;55;61230227;53695052;7535175
2022-04-25T09:30:00+02:00;10;Österreich;4108970;18054;3998778;1492;124;181910461;89511117;92399344
2022-04-26T09:30:00+02:00;1;Burgenland;113597;543;109536;109;10;5121074;1602646;3518428
2022-04-26T09:30:00+02:00;2;Kärnten;241041;1605;236155;73;2;6532664;1475876;5056788
2022-04-26T09:30:00+02:00;3;Niederösterreich;777467;3249;746750;337;21;37470334;12882605;24587729
2022-04-26T09:30:00+02:00;4;Oberösterreich;747806;2809;734302;121;7;24055624;6120592;17935032
2022-04-26T09:30:00+02:00;5;Salzburg;287751;1117;283571;61;3;10522737;2987050;7535687
2022-04-26T09:30:00+02:00;6;Steiermark;533961;3349;524923;181;10;20627442;5553419;15074023
2022-04-26T09:30:00+02:00;7;Tirol;350218;930;346124;86;4;9464662;3719828;5744834
2022-04-26T09:30:00+02:00;8;Vorarlberg;199836;539;197698;36;2;7016261;1504845;5511416
2022-04-26T09:30:00+02:00;9;Wien;862881;3935;828946;487;52;61368745;53832380;7536365
2022-04-26T09:30:00+02:00;10;Österreich;4114558;18076;4008005;1489;111;182179543;89679241;92500302
2022-04-27T09:30:00+02:00;1;Burgenland;113975;543;110162;114;9;5125684;1606690;3518994
2022-04-27T09:30:00+02:00;2;Kärnten;241313;1607;236596;69;2;6534553;1477285;5057268
2022-04-27T09:30:00+02:00;3;Niederösterreich;779555;3258;748970;322;25;37488396;12894048;24594348
2022-04-27T09:30:00+02:00;4;Oberösterreich;748995;2809;735506;129;9;24061590;6123625;17937965
2022-04-27T09:30:00+02:00;5;Salzburg;288087;1119;283854;58;2;10525179;2989034;7536145
2022-04-27T09:30:00+02:00;6;Steiermark;534880;3353;525736;171;8;20656297;5562771;15093526
2022-04-27T09:30:00+02:00;7;Tirol;350590;930;346690;92;7;9467945;3723111;5744834
2022-04-27T09:30:00+02:00;8;Vorarlberg;200070;541;198247;33;2;7018642;1505852;5512790
2022-04-27T09:30:00+02:00;9;Wien;865332;3940;832656;466;47;61538112;54000916;7537196
2022-04-27T09:30:00+02:00;10;Österreich;4122797;18100;4018417;1452;111;182416398;89883332;92533066
2022-04-28T09:30:00+02:00;1;Burgenland;114277;545;110599;109;8;5130895;1611507;3519388
2022-04-28T09:30:00+02:00;2;Kärnten;241726;1608;237038;74;5;6538539;1478808;5059731
2022-04-28T09:30:00+02:00;3;Niederösterreich;780803;3262;751102;305;22;37497926;12902590;24595336
2022-04-28T09:30:00+02:00;4;Oberösterreich;749912;2812;736518;117;7;24084660;6126660;17958000
2022-04-28T09:30:00+02:00;5;Salzburg;288402;1121;284160;49;2;10527404;2990831;7536573
2022-04-28T09:30:00+02:00;6;Steiermark;535571;3355;526502;173;7;20664103;5569286;15094817
2022-04-28T09:30:00+02:00;7;Tirol;350923;931;346967;85;4;9470950;3726116;5744834
2022-04-28T09:30:00+02:00;8;Vorarlberg;200267;542;198451;29;2;7020706;1506692;5514014
2022-04-28T09:30:00+02:00;9;Wien;867277;3941;835507;446;56;61661060;54122942;7538118
2022-04-28T09:30:00+02:00;10;Österreich;4129158;18117;4026844;1382;113;182596243;90035432;92560811
2022-04-29T09:30:00+02:00;1;Burgenland;114333;548;110797;103;8;5134010;1614253;3519757
2022-04-29T09:30:00+02:00;2;Kärnten;242056;1609;237332;77;3;6539873;1480121;5059752
2022-04-29T09:30:00+02:00;3;Niederösterreich;782575;3272;753002;291;23;37620099;13023874;24596225
2022-04-29T09:30:00+02:00;4;Oberösterreich;750813;2814;737648;116;8;24090610;6130968;17959642
2022-04-29T09:30:00+02:00;5;Salzburg;288733;1123;284446;47;1;10529754;2992703;7537051
2022-04-29T09:30:00+02:00;6;Steiermark;536132;3355;527199;153;5;20672903;5576904;15095999
2022-04-29T09:30:00+02:00;7;Tirol;351203;931;347355;78;4;9473609;3728775;5744834
2022-04-29T09:30:00+02:00;8;Vorarlberg;200465;543;198668;26;0;7022811;1507574;5515237
2022-04-29T09:30:00+02:00;9;Wien;869034;3943;838162;465;47;61758717;54219779;7538938
2022-04-29T09:30:00+02:00;10;Österreich;4135344;18138;4034609;1353;99;182842386;90274951;92567435
2022-04-30T09:30:00+02:00;1;Burgenland;114556;548;111201;94;10;5138598;1617161;3521437
2022-04-30T09:30:00+02:00;2;Kärnten;242357;1612;237705;71;3;6540770;1480954;5059816
2022-04-30T09:30:00+02:00;3;Niederösterreich;783681;3275;754951;269;17;37673357;13074377;24598980
2022-04-30T09:30:00+02:00;4;Oberösterreich;751708;2815;738951;116;8;24096035;6134952;17961083
2022-04-30T09:30:00+02:00;5;Salzburg;289034;1125;284846;39;1;10531594;2994128;7537466
2022-04-30T09:30:00+02:00;6;Steiermark;536696;3360;527885;145;5;20679408;5582317;15097091
2022-04-30T09:30:00+02:00;7;Tirol;351463;931;347727;69;2;9476252;3731418;5744834
2022-04-30T09:30:00+02:00;8;Vorarlberg;200613;543;198902;26;0;7024753;1508340;5516413
2022-04-30T09:30:00+02:00;9;Wien;870435;3947;840372;421;41;61841676;54301874;7539802
2022-04-30T09:30:00+02:00;10;Österreich;4140543;18156;4042540;1247;87;183002443;90425521;92576922
2022-05-01T09:30:00+02:00;1;Burgenland;114739;549;111520;94;10;5141625;1619871;3521754
2022-05-01T09:30:00+02:00;2;Kärnten;242613;1612;238097;83;4;6541529;1481700;5059829
2022-05-01T09:30:00+02:00;3;Niederösterreich;784860;3277;756602;245;14;37682538;13082693;24599845
2022-05-01T09:30:00+02:00;4;Oberösterreich;752330;2816;740107;116;8;24100420;6138099;17962321
2022-05-01T09:30:00+02:00;5;Salzburg;289198;1125;285113;39;1;10533244;2995309;7537935
2022-05-01T09:30:00+02:00;6;Steiermark;537127;3360;528588;145;5;20686065;5588379;15097686
2022-05-01T09:30:00+02:00;7;Tirol;351672;931;348086;69;2;9478791;3733957;5744834
2022-05-01T09:30:00+02:00;8;Vorarlberg;200721;543;199155;26;0;7025754;1508886;5516868
2022-05-01T09:30:00+02:00;9;Wien;871646;3948;842208;416;39;61896191;54355617;7540574
2022-05-01T09:30:00+02:00;10;Österreich;4144906;18161;4049476;1229;83;183086157;90504511;92581646
2022-05-02T09:30:00+02:00;1;Burgenland;114924;549;111778;94;10;5144173;1622284;3521889
2022-05-02T09:30:00+02:00;2;Kärnten;242829;1612;238591;69;3;6542587;1482646;5059941
2022-05-02T09:30:00+02:00;3;Niederösterreich;785951;3281;758277;244;14;37689625;13088930;24600695
2022-05-02T09:30:00+02:00;4;Oberösterreich;752766;2816;741045;110;12;24104701;6141066;17963635
2022-05-02T09:30:00+02:00;5;Salzburg;289495;1125;285367;39;1;10534693;2996439;7538254
2022-05-02T09:30:00+02:00;6;Steiermark;537391;3362;529089;145;5;20688873;5590562;15098311
2022-05-02T09:30:00+02:00;7;Tirol;351858;931;348356;69;2;9480154;3735320;5744834
2022-05-02T09:30:00+02:00;8;Vorarlberg;200901;543;199370;28;1;7027056;1509535;5517521
2022-05-02T09:30:00+02:00;9;Wien;872889;3951;843853;410;42;61945915;54404596;7541319
2022-05-02T09:30:00+02:00;10;Österreich;4149004;18170;4055726;1205;90;183157777;90571378;92586399
2022-05-03T09:30:00+02:00;1;Burgenland;115167;550;112145;81;9;5146590;1624013;3522577
2022-05-03T09:30:00+02:00;2;Kärnten;242958;1612;238921;73;4;6549399;1484343;5065056
2022-05-03T09:30:00+02:00;3;Niederösterreich;787491;3287;760490;257;13;37699064;13095750;24603314
2022-05-03T09:30:00+02:00;4;Oberösterreich;753463;2818;742362;115;11;24113354;6145140;17968214
2022-05-03T09:30:00+02:00;5;Salzburg;289700;1125;285995;29;1;10537215;2998322;7538893
2022-05-03T09:30:00+02:00;6;Steiermark;537939;3364;529907;145;4;20695501;5595463;15100038
2022-05-03T09:30:00+02:00;7;Tirol;352233;931;348749;70;2;9484141;3739307;5744834
2022-05-03T09:30:00+02:00;8;Vorarlberg;201118;543;199576;23;1;7029376;1510314;5519062
2022-05-03T09:30:00+02:00;9;Wien;874175;3953;845609;391;35;62067249;54525290;7541959
2022-05-03T09:30:00+02:00;10;Österreich;4154244;18183;4063754;1180;80;183321889;90717942;92603947
2022-05-04T09:30:00+02:00;1;Burgenland;115378;551;112369;78;11;5150596;1627756;3522840
2022-05-04T09:30:00+02:00;2;Kärnten;243172;1613;239241;81;5;6550765;1485373;5065392
2022-05-04T09:30:00+02:00;3;Niederösterreich;788846;3293;762235;251;15;37713121;13104442;24608679
2022-05-04T09:30:00+02:00;4;Oberösterreich;754649;2819;743327;105;9;24121590;6148412;17973178
2022-05-04T09:30:00+02:00;5;Salzburg;290041;1128;286343;29;1;10539900;3000526;7539374
2022-05-04T09:30:00+02:00;6;Steiermark;538549;3366;530626;143;7;20717785;5602788;15114997
2022-05-04T09:30:00+02:00;7;Tirol;352590;931;349135;58;3;9486944;3742110;5744834
2022-05-04T09:30:00+02:00;8;Vorarlberg;201365;543;199759;23;1;7031841;1511318;5520523
2022-05-04T09:30:00+02:00;9;Wien;876414;3956;847697;348;31;62210138;54665322;7544816
2022-05-04T09:30:00+02:00;10;Österreich;4161004;18200;4070732;1111;83;183522680;90888047;92634633
2022-05-05T09:30:00+02:00;1;Burgenland;115625;551;112581;69;9;5155425;1632128;3523297
2022-05-05T09:30:00+02:00;2;Kärnten;243485;1614;239482;87;4;6552307;1486699;5065608
2022-05-05T09:30:00+02:00;3;Niederösterreich;790203;3301;764222;247;14;37720865;13110483;24610382
2022-05-05T09:30:00+02:00;4;Oberösterreich;755449;2824;744068;97;8;24142540;6150812;17991728
2022-05-05T09:30:00+02:00;5;Salzburg;290316;1128;286596;30;0;10542022;3002227;7539795
2022-05-05T09:30:00+02:00;6;Steiermark;539036;3369;531128;142;8;20724431;5608175;15116256
2022-05-05T09:30:00+02:00;7;Tirol;352927;931;349471;53;2;9489782;3744948;5744834
2022-05-05T09:30:00+02:00;8;Vorarlberg;201551;543;199930;23;1;7033519;1512063;5521456
2022-05-05T09:30:00+02:00;9;Wien;878167;3961;850769;333;38;62321998;54774452;7547546
2022-05-05T09:30:00+02:00;10;Österreich;4166759;18222;4078247;1077;84;183682889;91021987;92660902
2022-05-06T09:30:00+02:00;1;Burgenland;115792;551;112773;65;9;5158426;1634876;3523550
2022-05-06T09:30:00+02:00;2;Kärnten;243775;1614;239797;79;4;6554271;1487668;5066603
2022-05-06T09:30:00+02:00;3;Niederösterreich;791883;3303;765323;232;13;37891034;13276960;24614074
2022-05-06T09:30:00+02:00;4;Oberösterreich;756279;2826;745066;107;8;24148608;6155180;17993428
2022-05-06T09:30:00+02:00;5;Salzburg;290574;1128;286903;24;0;10544005;3003746;7540259
2022-05-06T09:30:00+02:00;6;Steiermark;539711;3371;531600;129;6;20732103;5614650;15117453
2022-05-06T09:30:00+02:00;7;Tirol;353224;931;349739;47;2;9492210;3747376;5744834
2022-05-06T09:30:00+02:00;8;Vorarlberg;201733;543;200147;23;1;7034953;1512818;5522135
2022-05-06T09:30:00+02:00;9;Wien;879789;3961;852815;336;33;62413688;54863389;7550299
2022-05-06T09:30:00+02:00;10;Österreich;4172760;18228;4084163;1038;76;183969298;91296663;92672635
2022-05-07T09:30:00+02:00;1;Burgenland;115985;552;113000;61;11;5163282;1637580;3525702
2022-05-07T09:30:00+02:00;2;Kärnten;244026;1614;240083;75;4;6555939;1488506;5067433
2022-05-07T09:30:00+02:00;3;Niederösterreich;793116;3307;766927;230;14;37900336;13284606;24615730
2022-05-07T09:30:00+02:00;4;Oberösterreich;757008;2827;745906;107;8;24153034;6158173;17994861
2022-05-07T09:30:00+02:00;5;Salzburg;290850;1128;287140;26;1;10545726;3005042;7540684
2022-05-07T09:30:00+02:00;6;Steiermark;540264;3374;532457;118;6;20738195;5619685;15118510
2022-05-07T09:30:00+02:00;7;Tirol;353493;931;350024;45;2;9494665;3749831;5744834
2022-05-07T09:30:00+02:00;8;Vorarlberg;201836;544;200347;17;1;7036049;1513343;5522706
2022-05-07T09:30:00+02:00;9;Wien;881350;3965;854260;308;31;62482170;54929171;7552999
2022-05-07T09:30:00+02:00;10;Österreich;4177928;18242;4090144;983;78;184069396;91385937;92683459
2022-05-08T09:30:00+02:00;1;Burgenland;116224;552;113168;61;11;5166014;1640150;3525864
2022-05-08T09:30:00+02:00;2;Kärnten;244251;1614;240351;75;4;6556614;1489181;5067433
